,Code,Name,Close,Stocks,Marcap,Assets,Liabilities,Equity,Profit,P/E,PER
1189,175140,인포마크,7390.0,5074288.0,37498988320.0,42415074483,30818053947,11597020536,114911625,3.2335019329830392,326.32893599755465
99,104200,NHN벅스,8600.0,14827550.0,127516930000.0,86518557116,24482944123,62035612993,388833816,2.05554396656625,327.9471197021609
559,003850,보령제약,14450.0,68690000.0,992570500000.0,682134840495,328659931681,353474908814,3002043574,2.8080366533803813,330.631609946112
2,054620,APS홀딩스,16500.0,20394221.0,336504646500.0,280678269482,112218976542,168459292940,1014064006,1.9975427928446343,331.837679386088
925,244920,에이플러스에셋,11200.0,22607693.0,253206161600.0,272198593150,155250453201,116948139949,755453900,2.165114910852117,335.1708973902974
1578,009420,한올바이오파마,20950.0,52240638.0,1094441366100.0,203848003214,41280015027,162567988187,3261157828,6.732207111040073,335.5990184538839
1295,278280,천보,285900.0,10000000.0,2859000000000.0,300543032802,46286091547,254256941255,8488531730,11.244530772249968,336.8073644462892
1341,104540,코렌텍,12900.0,11829702.0,152603155800.0,96178788949,47923957780,48254831169,450680520,3.1624430570598645,338.60606134030377
1473,003670,포스코케미칼,149500.0,77463220.0,11580751390000.0,3495992715093,1130067693847,2365925021246,33894375187,4.894809127933001,341.67177669177784
15,065770,CS,3810.0,19411130.0,73956405300.0,36080181078,13108054356,22972126722,216224956,3.219397411262461,342.0345489629791
160,052220,iMBC,4615.0,23000000.0,106145000000.0,70580172570,14331535519,56248637051,309993237,1.8870679462643607,342.410695882375
106,327260,RF머트리얼즈,22900.0,3998849.0,91573642100.0,71316540287,34190772326,37125767961,264393636,2.4665790670295786,346.353427735303
33,130500,GH신소재,5370.0,14545052.0,78106929240.0,90792818953,45928476328,44864342625,225251027,1.740957844693261,346.7550416096438
1047,066590,우수AMS,4850.0,35618100.0,172747785000.0,254854807638,166871875383,87982932255,496860479,1.9634238206488381,347.6786589017477
336,001440,대한전선,2260.0,856473009.0,1935629000340.0,1281001736000,925037741000,355963995000,5550471000,5.437710070480583,348.73238691635356
1367,056360,코위버,7900.0,9796800.0,77394720000.0,144892732681,22732996378,122159736303,220764065,0.6335534304693758,350.57662124494766
993,265560,영화테크,16200.0,10690180.0,173180916000.0,62902741558,12532334871,50370406687,489179736,3.438148059358352,354.0230783394511
321,024890,대원화성,5180.0,41249152.0,213670607360.0,140345392777,63387990116,76957402661,598520477,2.7764789347325864,356.9979901623316
217,214330,금호에이치티,2495.0,137610598.0,343338442010.0,354139833972,113763016096,240376817876,955322467,1.428334250547877,359.3953391342151
1615,079430,현대리바트,16150.0,20535282.0,331644804300.0,838550049801,353131487827,485418561974,919628117,0.6832140966166094,360.62925672813026
828,038880,아이에이,1015.0,294769150.0,299190687250.0,159805884801,49922126608,109883758193,821225968,2.722792632597267,364.32200016597625
471,016100,리더스코스메틱,4025.0,19100894.0,76881098350.0,124090729743,58904152806,65186576937,210999849,1.179400759519897,364.36565577826553
731,086980,쇼박스,6540.0,62600000.0,409404000000.0,152059277813,18911042768,133148235045,1123209093,3.074798549613775,364.49491243568485
1557,008930,한미사이언스,58900.0,67304611.0,3964241587900.0,931452599905,258199803715,673252796190,10776959738,5.888191791157809,367.84414939604187
1245,271980,제일약품,33300.0,14704872.0,489672237600.0,441549794278,257738493276,183811301002,1326858159,2.6639941882282416,369.0464080720176
1011,053980,오상자이엘,9250.0,17747882.0,164167908500.0,97368994152,32028354016,65340640136,444424612,2.5124931154378185,369.3942776058496
1368,282880,코윈테크,33200.0,9475048.0,314571593600.0,165005721598,52390201658,112615519940,850026242,2.7933236357439846,370.0728025288424
1395,237880,클리오,21900.0,17393012.0,380906962800.0,231999602387,72101564452,159898037935,1016410671,2.3821865966538134,374.75694979199994
55,035900,JYP Ent.,51100.0,35497492.0,1813921841200.0,249544696013,50871918635,198672777378,4825036129,9.130198234198867,375.939535519279
1111,000220,유유제약,7300.0,17232351.0,125796162300.0,192449373433,62987932569,129461440864,333545078,0.9716882606933875,377.1489090898832
276,054050,농우바이오,11800.0,16030561.0,189160619800.0,303892770738,64565752694,239327018044,488372181,0.7903855625912785,387.3288183873848
884,007820,에스엠코어,6860.0,20033946.0,137432869560.0,91312009586,22630883944,68681125642,354497110,2.001028204988487,387.68403375700296
823,040910,아이씨디,12600.0,18065413.0,227624203800.0,202832280847,28318172812,174514108035,579031837,1.3043312449807691,393.1117241831385
1332,042040,케이피엠테크,1325.0,145677729.0,193022990925.0,168049861376,39675646890,128374214486,489061063,1.5035962766965973,394.68075773801684
1144,007660,이수페타시스,4510.0,41268398.0,186120474980.0,431792047862,367404539507,64387508355,469331257,2.890630181771071,396.5652664382419
1397,020120,키다리스튜디오,15850.0,33296832.0,527754787200.0,241791113089,42718037385,199073075704,1324723689,2.651060598394099,398.38857837470135
269,006280,녹십자,255000.0,11686538.0,2980067190000.0,2248422657659,969896680950,1278525976709,7457074131,2.3308616674890454,399.6295514364654
1097,086390,유니테스트,28600.0,21134126.0,604436003600.0,205250853733,49147320257,156103533476,1479079472,3.8720199994251154,408.65688087921757
1558,128940,한미약품,281500.0,12078282.0,3400036383000.0,1925945057970,1058865915215,867079142755,8267303145,3.9212526462082216,411.26305923066525
214,001570,금양,5050.0,48806004.0,246470320200.0,271653354160,176553679841,95099674319,597991227,2.591705197362149,412.16377276384355
1658,093370,후성,19650.0,92606819.0,1819723993350.0,540410591246,295959789156,244450802090,4408035736,7.444131816266359,412.81970073166394
1149,102710,이엔에프테크놀로지,28650.0,14287836.0,409346501400.0,503263678434,181131549205,322132129229,974596533,1.2707409918400294,420.0163734832412
326,078600,대주전자재료,108200.0,15480593.0,1675000162600.0,228759357362,132459454348,96299903014,3987905298,17.393580992044093,420.02004496948314
1619,048410,현대바이오,21200.0,38503838.0,816281365600.0,95739899895,43980204508,51759695387,1931313840,15.770598329390822,422.6559913224668
999,122640,예스티,13600.0,17291129.0,235159354400.0,206467352331,115274003524,91193348807,556195741,2.5786897561760465,422.7996316138638
1285,086060,진바이오텍,5500.0,8610587.0,47358228500.0,58099860738,13934689204,44165171534,110473732,1.0722980768577308,428.68315972162503
333,060900,대한그린파워,1120.0,172786805.0,193521221600.0,92963791201,53115940720,39847850481,448376531,4.856503406432765,431.6042616423204
1398,054780,키이스트,14000.0,18116882.0,253636348000.0,64247862500,20055610256,44192252244,587273547,5.739384962766552,431.8879154282766
1268,000440,중앙에너비스,17800.0,6227130.0,110842914000.0,63927536753,4435526255,59492010498,256345790,1.8631562973271227,432.39607718933087
1034,332570,와이팜,8850.0,37141356.0,328701000600.0,109841720134,21718404845,88123315289,759540556,3.7300117400488917,432.76293543961856
1350,041960,코미팜,8670.0,64185876.0,556491544920.0,120596181421,43465729085,77130452336,1274483274,7.214939470285748,436.6409165758891
299,006570,대림통상,3710.0,15225000.0,56484750000.0,160387504204,85502182671,74885321533,129109784,0.7542833340858215,437.4939547571391
495,140410,메지온,161500.0,8900206.0,1437383269000.0,0,21094732121,50679381039,3280659142,28.36228934788826,438.13855898596125
356,261200,덴티스,9740.0,14757890.0,143741848600.0,97978087269,65611419801,32366667468,327321905,4.441045675836521,439.14521577772194
947,236810,엔비티,17200.0,8487713.0,145988663600.0,48716089287,10986738009,37729351278,331825323,3.869365855890717,439.9563670431506
826,010780,아이에스동서,44900.0,30892606.0,1387078009400.0,3841697947548,2464171547826,1377526399722,3151059203,1.0069338850274867,440.1942077379623
1077,044340,위닉스,20350.0,17873425.0,363724198750.0,419964819434,230224606254,189740213180,818866976,1.9169589443063786,444.17983556586853
404,223250,드림씨아이에스,10400.0,5659054.0,58854161600.0,54134711153,16538145333,37596565820,131791641,1.5654132316705303,446.56976082420886
1411,191420,테고사이언스,23800.0,8108834.0,192990249200.0,49854477982,1781439784,48073038198,430637467,4.014521578709561,448.15015875058543
1220,045510,정원엔시스,3085.0,32209292.0,99365665820.0,77256851971,37248567611,40008284360,221677723,2.4836272639409924,448.24380400190233
228,121600,나노신소재,51000.0,10848333.0,553264983000.0,109183835668,13808672523,95375163145,1221909199,5.800933542403117,452.78731304485416
780,004770,써니전자,3755.0,34845011.0,130843016305.0,67786432447,2053007059,65733425388,285418896,1.9905096308716952,458.4245056606203
609,207940,삼성바이오로직스,864000.0,66165000.0,57166560000000.0,6611019818964,1829988175748,4781031643216,121522458905,11.956950772563063,470.4197110156393
1481,017810,풀무원,16700.0,38120542.0,636613051400.0,1817017337469,1289953232085,527064105384,1351181887,1.2078474798358476,471.1527422954568
1262,063160,종근당바이오,41200.0,5485962.0,226021634400.0,294659552254,128532746678,166126805576,477476752,1.3605368117224117,473.3667837298181
1550,123690,한국화장품,9930.0,16068000.0,159555240000.0,63323484726,34441679628,28881805098,337052956,5.524420632941978,473.38329826129757
195,090150,광진윈텍,12600.0,17358393.0,218715751800.0,105818099608,59217280658,46600818950,461805865,4.693388586897355,473.6097316563964
1036,032820,우리기술,2265.0,133324108.0,301979104620.0,126504839541,71978034213,54526805328,628286192,5.538177100299163,480.63940997767463
922,109960,에이프로젠 H&G,741.0,178695217.0,132413155797.0,230382009890,5597984833,224784025057,271623875,0.5890683546725489,487.48717614384964
520,218150,미래생명자원,4965.0,18671428.0,92703640020.0,58613022290,25916682157,32696340133,189781703,2.8352910338865542,488.47511933223615
1392,036170,클라우드에어,1765.0,56032293.0,98896997145.0,106513649024,5553694987,100959954037,199581339,0.9795665824962245,495.5222649598518
591,238200,비피도,10900.0,8180000.0,89162000000.0,54713700220,3129428556,51584271664,179704053,1.7284725968560106,496.16020624754634
1300,094360,칩스앤미디어,16250.0,9640315.0,156655118750.0,39945821628,6832728174,33113093454,314752698,4.730911624660557,497.7085811985637
1179,119610,인터로조,29750.0,12967147.0,385772623250.0,211816765463,61422873875,150393891588,767353281,2.5650817275665267,502.73144430589855
16,083660,CSA 코스믹,1475.0,37934114.0,55952818150.0,35095125909,24923334762,10171791147,110859346,5.500783228969693,504.7189990639129
932,247540,에코프로비엠,499100.0,21919466.0,10940005480600.0,1062771241722,547733984887,515037256835,21529340199,21.241192429123235,508.1440201826596
52,067290,JW신약,3635.0,43936858.0,159710478830.0,90572590482,35723955938,54848634544,309661085,2.911840561899112,515.7589589599222
651,042600,새로닉스,35150.0,12423574.0,436688626100.0,146262152331,68529267435,77732884896,842771573,5.617810617530178,518.1577548297302
733,017550,수산중공업,2590.0,53985163.0,139821572170.0,270532155837,159780890535,110751265302,267472521,1.2624828419678111,522.7511657917188
291,068240,다원시스,33000.0,31564407.0,1041625431000.0,648019767815,356967720259,291052047556,1945639215,3.578828734402171,535.3641224794084
280,012340,뉴인텍,3540.0,30044502.0,106357537080.0,61056728118,32643534355,28413193763,198095773,3.7432447041029246,536.899578770921
732,050960,수산아이앤티,19600.0,6751000.0,132319600000.0,97071132392,14372279724,82698852668,245369254,1.6000173609566963,539.2672384291473
1625,017800,현대엘리베이,47000.0,40815191.0,1918313977000.0,2739526614896,1729236262781,1010290352115,3556532732,1.8987749145422315,539.3775684221652
945,317870,엔바이오니아,13150.0,7673055.0,100900673250.0,40513121585,20252616657,20260504928,183945195,4.980165776152763,548.5366076020632
1080,101730,위메이드맥스,29550.0,15795635.0,466761014250.0,47542302375,19201958708,28340343667,837632479,16.469843123091863,557.2384380405574
1185,189300,인텔리안테크,71000.0,9183669.0,652040499000.0,176222710040,100771146127,75451563913,1165526686,8.641842066412835,559.4384983476904
1480,094940,푸른기술,11150.0,8361386.0,93229453900.0,40533541013,10472282608,30061258405,166530728,3.10131574147586,559.8333413879029
138,950180,SNK,18700.0,21061800.0,393855660000.0,270528835983,28467277498,242061558484,700031777,1.627088838337928,562.6254020751404
649,089980,상아프론테크,66400.0,15944245.0,1058697868000.0,309540933264,151885191710,157655741554,1861884489,6.715250948455794,568.6162993755946
1018,080580,오킨스전자,22800.0,17679298.0,403087994400.0,76704882304,42794762932,33910119372,708035755,11.886952976427287,569.304574738602
350,004830,덕성,23600.0,15680000.0,370048000000.0,126058189906,43429705564,82628484342,645056236,4.478455619110332,573.6678127393532
681,014620,성광벤드,8570.0,28600000.0,245102000000.0,493607583789,59444804663,434162779126,421985270,0.5645394119076892,580.8307005597612
1085,192390,윈하이텍,3970.0,10656896.0,42307877120.0,103338713041,51713832761,51624880280,72090490,0.8195249439908241,586.8718206798151
424,104460,디와이피엔에프,37650.0,10713625.0,403367981250.0,156421358464,67757821851,88663536613,663986328,4.549423547254007,607.4944080023287
852,196170,알테오젠,80100.0,42264250.0,3385366425000.0,258519590584,80125612187,178393978397,5565512952,18.9769097332768,608.2757248428375
29,365550,ESR켄달스퀘어리츠,6630.0,143259000.0,949807170000.0,1179527347882,475755163961,703772183921,1500954635,1.3495946439773159,632.8020500099925
1052,018620,우진비앤지,2215.0,28889293.0,63989783995.0,76179798517,31512913382,44666885135,99696961,1.4326000974009938,641.8428741774787
722,043100,솔고바이오,1265.0,60759208.0,76860398120.0,64714483632,27632871693,37081611939,116259428,2.0727361649336307,661.1110981898173
241,168330,내츄럴엔도텍,5600.0,31029196.0,173763497600.0,54767818954,15165069689,39602749265,260136998,4.387662493764497,667.969181377268
352,024900,덕양산업,3725.0,32564980.0,121304550500.0,501599978494,442212705949,59387272545,179828089,2.042601811829006,674.5584139527836
157,037270,YG PLUS,7950.0,63429410.0,504263809500.0,204830659510,72513480601,132317178909,739788258,3.8110229802193945,681.632621289861
