,Code,Name,Marcap,Assets,Liabilities,Equity,Profit,P/E,PER
906,262260,에이프로,221556157200.0,84347584943,25759325700,58588259243,363723382.0,3.7815794506041933,609.1336663090854
235,094860,네오리진,51960343688.0,14562864690,3224482942,11338381748,85191911.0,4.5826948538900085,609.9210955368756
1473,057880,피에이치씨,126529854375.0,83205813144,8024298474,75181514670,205611340.0,1.682991556240749,615.38363776531
1285,071850,캐스텍코리아,57660774240.0,260140039808,155639617834,104500421974,91565374.0,0.5517755158380716,629.7224782809275
1479,299030,하나기술,375900451000.0,117158686283,62928922707,54229763576,594999021.0,6.931626218012115,631.7665033603475
1446,010770,평화홀딩스,70129109470.0,572387812757,455244897574,117142915183,109596196.0,0.5986628330056897,639.8863466940039
482,140410,메지온,1437383269000.0,0,20271155468,49167682291,2232485068.0,29.23431005945767,643.8489957237197
1132,063760,이엘피,70591234100.0,77146279954,9092189898,68054090056,109536987.0,1.0372812867222565,644.4511213367591
430,214260,라파스,443471865600.0,61048905305,15622476499,45426428806,688055115.0,9.762419746749396,644.5295673733928
118,002360,SH에너지화학,116690416500.0,117889657301,27546241149,90343416152,180733127.0,1.291631659175606,645.6504042006643
483,241770,메카로,119253888000.0,157416144198,19140805592,138275338606,184074093.0,0.8624378663776086,647.8580774536263
601,068290,삼성출판사,332000000000.0,287999517902,115520495013,172479022889,495498388.0,1.9248717579624786,670.0324522549204
162,094480,갤럭시아머니트리,470758056000.0,247828499109,156412700552,91415798557,694900036.0,5.1496356585067815,677.4471601840585
1020,032820,우리기술,301979104620.0,124980421744,71447987146,53532434598,444646610.0,5.641049335560802,679.1440614379136
637,042600,새로닉스,436688626100.0,143274333199,64950373854,78323959345,636163674.0,5.575415616778024,686.4406817733513
1268,011000,진원생명과학,1256879922400.0,135995760270,34054503704,101941256566,1829949237.0,12.329452909835933,686.8386821814337
428,300120,라온피플,176705020800.0,62411223166,5701317646,56709905520,250382906.0,3.115946309197801,705.7391561706693
186,014200,광림,171498635200.0,211792713406,132615860926,79176852480,241913372.0,2.166019863486243,708.9258182883748
295,128820,대성산업,217130294400.0,1099718015289,612801322575,486916692714,301144502.0,0.44592904217300205,721.0169634775534
774,066790,씨씨에스,45084077325.0,33614866459,6939968428,26674898031,62093606.0,1.6901311964756505,726.0663412751387
1031,066590,우수AMS,172747785000.0,256602816115,169524645316,87078170799,234506442.0,1.9838242284481225,736.6440918497241
306,000430,대원강업,252340000000.0,1038810606315,463331133966,575479472349,342333158.0,0.43848653535806437,737.1181964208095
1310,042040,케이피엠테크,193022990925.0,186893138106,58256591721,128636546385,260512227.0,1.500529953185279,740.936397296239
1654,238490,힘스,109502444480.0,90702216384,16797964698,73904251686,147201879.0,1.481679903143428,743.8929803334916
93,160550,NEW,424172811200.0,285174218595,170888790631,114285427964,543731649.0,3.7115213965302276,780.1142566928268
917,247540,에코프로비엠,10940005480600.0,852435785996,380670916025,471764869971,13824639952.0,23.18952973601552,791.3410778569548
361,170900,동아에스티,618111560400.0,988319647022,355522433752,632797213270,762092203.0,0.9767924817587116,811.0718860090476
493,100030,모바일리더,60912894700.0,54371491825,17407794315,36963697510,74924664.0,1.6479112968479652,812.9885600821647
1080,086390,유니테스트,604436003600.0,197018852307,39631241228,157387611079,738975926.0,3.840429367065023,817.9373404919282
561,148140,비디아이,59047265025.0,188036854359,178711755784,9325098575,71916342.0,6.332079446677592,821.0549004981372
1328,041960,코미팜,556491544920.0,118425005211,39433426740,78991578471,675305089.0,7.044947774075732,824.0594569545736
1368,083790,크리스탈지노믹스,475723358820.0,312070954311,90872740783,221198213528,569098046.0,2.150665465296723,835.9251312909972
907,109960,에이프로젠 H&G,132413155797.0,230966572524,4935544767,226031027757,158112242.0,0.5858184918725136,837.4630207128428
147,048770,TPC,53628066360.0,106364107495,72176528938,34187578557,63987431.0,1.5686418466457757,838.1031324730009
1136,102460,이연제약,863931696000.0,351136206979,123489771012,227646435967,1010438392.0,3.7950591773166917,855.0067998603917
1057,196700,웹스,77566377600.0,67510561953,30245080591,37265481362,90459461.0,2.081453794907779,857.4711450027322
623,046390,삼화네트웍스,147219701530.0,46356516972,9641270574,36715246398,171595473.0,4.009770217367233,857.9463021731349
429,069540,라이트론,99947601260.0,67633647858,15952111618,51681536240,116494604.0,1.9339131251025676,857.9590627219094
1600,322000,현대에너지솔루션,241920000000.0,519637780411,193374655744,326263124667,280418244.0,0.7414874121827753,862.7113434174419
360,000640,동아쏘시오홀딩스,685530648000.0,1523131935174,639762168625,883369766549,793537030.0,0.7760404237945742,863.8924487241635
1488,352820,하이브,14975988319500.0,1901385437000,685539668000,1215845769000,17243678000.0,12.317342134452911,868.4915317660189
931,333620,엔시스,200570536000.0,58833032414,13361393104,45471639310,230211230.0,4.410893010314037,871.2456642536508
628,000390,삼화페인트,261969406470.0,581278397857,288838645599,292439752258,297702770.0,0.8958064163550581,879.969663936953
1207,079370,제우스,205084000000.0,504484566151,266646800629,237837765522,232598693.0,0.8622852621823414,881.7074479433984
1455,290720,푸드나무,254545671600.0,72905286268,18149880837,54755405431,287795915.0,4.6487770403009,884.4658952160596
1526,123690,한국화장품,159555240000.0,70671610343,41469153776,29202456567,180377898.0,5.463760887168106,884.5609233122342
1407,277880,티에스아이,216850491000.0,61235789347,24318391651,36917397696,244191675.0,5.87393761569212,888.0339225323713
826,084850,아이티엠반도체,1105292019200.0,444423308104,179524787212,264898520892,1213089012.0,4.172511101527181,911.1384311178642
595,207940,삼성바이오로직스,57166560000000.0,6479106812975,1819246011195,4659860801780,60975536258.0,12.267868597740772,937.5327140726826
668,014620,성광벤드,245102000000.0,491512322280,56904891794,434607430486,252012762.0,0.5639618257927955,972.5777300119428
1402,079970,투비소프트,74655112680.0,60024779886,21510490222,38514289664,74662775.0,1.9383743886046918,999.8973742939504
1063,101730,위메이드맥스,466761014250.0,47111093309,17967906888,29143186421,462126520.0,16.016128350112783,1010.0286264679205
754,138070,신진에스엠,58408911330.0,113194684323,44436331109,68758353214,57491355.0,0.8494809517646689,1015.9599009277134
1231,082270,젬백스,698715745650.0,159138395676,17612792258,0,682147937.0,inf,1024.287706157792
886,288620,에스퓨얼셀,217572101400.0,117046337017,51627995373,65418341644,205355300.0,3.325857793583417,1059.4910450326825
248,065170,넥스트BT,138794072040.0,142991873203,70108210124,72883663079,128058416.0,1.904323495507607,1083.834053046541
1445,090080,평화산업,109804518000.0,213889322772,188223217247,25666105525,89428734.0,4.2781916365552695,1227.8438158366414
942,009810,엔케이물산,176954459870.0,68450764784,6501851603,61948913181,143489269.0,2.85645785831595,1233.2243456477572
720,086980,쇼박스,409404000000.0,146778198945,12531207221,134246991724,328867461.0,3.049632582022386,1244.890567023899
702,049180,셀루메드,280813438570.0,73798492161,31600613025,42197879136,223009451.0,6.654681332797872,1259.199721405529
1332,222040,코스맥스엔비티,164611440000.0,309321832193,246761234114,62560598079,123309239.0,2.6312318784442037,1334.9481460995798
220,151910,나노스,847164477900.0,76683972991,41190185338,35493787653,618036139.0,23.867964900849238,1370.7361502690378
1435,032800,판타지오,70502143940.0,34581438722,8738726970,25842711752,48680708.0,2.7281248429566896,1448.2563388354993
1618,060560,홈센타홀딩스,150650039500.0,383712151770,198628603368,185083548402,101003690.0,0.8139569443135448,1491.530056971186
94,104200,NHN벅스,127516930000.0,86728705360,24302624867,62426080493,82242791.0,2.042686790408038,1550.4937083178513
1341,102940,코오롱생명과학,352641800400.0,284902405662,227118600010,57783805652,224973459.0,6.102779081803077,1567.4817908187117
1065,299900,위지윅스튜디오,1373840905150.0,174599764530,78137416238,96462348292,870092297.0,14.242250261120152,1578.9599676803023
1652,003280,흥아해운,768157552305.0,314802020609,328650401196,13848380587,463567759.0,55.46912489003217,1657.0556027495431
1143,096040,이트론,276988138944.0,97521827706,15391886097,82129941609,159541050.0,3.3725597938772545,1736.1559231558274
460,302550,리메드,189553096000.0,74009300895,49167083617,24842217278,108621000.0,7.630280899598531,1745.0870089577522
712,336370,솔루스첨단소재,2603188405800.0,810759842518,308110653310,502649189208,1477534409.0,5.178936844405773,1761.8462148450717
1469,300080,플리토,136497048200.0,21907664614,2292793569,19614871045,77151753.0,6.9588552423746,1769.2021618744036
415,197140,디지캡,95109206400.0,54078497770,16554497626,37524000144,52705043.0,2.5346233353324337,1804.5560915299889
755,019170,신풍제약,2649249500000.0,465806712759,99217385958,366589326801,1464723583.0,7.226750225158964,1808.7027004603094
969,014440,영보화학,86800000000.0,172685150111,25228406359,147456743752,47204173.0,0.5886472045387392,1838.8204788589348
951,066970,엘앤에프,7282307228800.0,609149363587,414663804987,194485558600,3629346208.0,37.44394844132144,2006.506629967664
1070,900340,윙입푸드,60686386420.0,943101242,176761683,766339559,29383107.0,79.18994355346858,2065.349536384971
795,183190,아세아시멘트,518142597000.0,1922396212478,1103726221246,818669991232,249934351.0,0.6329077681475263,2073.1147796486766
182,900280,골든센츄리,71512304355.0,1632370497,180781325,1451589172,34069086.0,49.26483727931804,2099.0379476279463
1565,052690,한전기술,3435978000000.0,703528954961,211514830319,492014124642,1631212338.0,6.983494635443832,2106.3952987339408
882,098660,에스티오,30689896080.0,69620347471,40546585764,29073761707,14431233.0,1.0555873845733175,2126.6302110152333
983,900300,오가닉티코스메틱,62121733860.0,2243373650,206738285,2036635365,26755208.0,30.502138442440334,2321.8557620632214
311,024890,대원화성,213670607360.0,143704895905,67042987239,76661908666,90422730.0,2.7871808969812952,2363.0187604377793
915,128540,에코캡,147043880000.0,116303318085,59858981382,56444336703,57403844.0,2.6051130828894062,2561.568524923174
1192,289220,자이언트스텝,941437087500.0,38081375376,8366227204,29715148172,355979149.0,31.682059333868565,2644.6410980661117
440,215100,로보로보,73152692130.0,24603563393,1197161669,23406401724,26189538.0,3.1253284034252955,2793.2028480227486
100,218410,RFHIC,824743839000.0,342023200313,121756055959,220267144354,293826586.0,3.74428896973632,2806.906788890778
1001,080580,오킨스전자,403087994400.0,61150296376,30034412174,31115884202,139956568.0,12.954412343972253,2880.093447275729
1164,189300,인텔리안테크,652040499000.0,170864141560,93787567491,77076574069,215172016.0,8.459645578127077,3030.3220238453314
926,205100,엑셈,157743905770.0,91026182380,10417632513,80608549867,51086444.0,1.956912834063749,3087.784026815411
529,086820,바이오솔루션,181223321100.0,50213021906,3593595243,46619426663,54492614.0,3.887291931108835,3325.64925404386
591,001470,삼부토건,276488100690.0,501162666580,313825429616,187337236964,69933009.0,1.4758843739279226,3953.6136746239536
976,265560,영화테크,173180916000.0,63043077838,13157747618,49885330220,43438245.0,3.471580026357496,3986.830407167693
692,258830,세종메디칼,199062248275.0,54123437612,10715472660,43407964952,44174507.0,4.585846134347017,4506.269832847257
1287,900310,컬러레이,95310000000.0,1205929155,101669451,1104259704,20863948.0,86.31121796326998,4568.16706023232
344,206560,덱스터,594648289200.0,70599794538,13425107843,57174686695,114401007.0,10.400551775161764,5197.9288014484
1127,900110,이스트아시아홀딩스,28816658690.0,1301068888,50750476,1250318412,5235797.0,23.047456082731028,5503.776920686573
1165,150840,인트로메딕,203787326600.0,32379977666,9070651523,23309326143,33885883.0,8.742737793009908,6013.929948350468
202,900070,글로벌에스엠,55356287040.0,828560354,250975376,577584978,8532053.0,95.84093968593484,6488.038346691002
583,008040,사조동아원,172196412000.0,468342438090,260177790457,208164647633,25501987.0,0.8272125644676565,6752.274322781202
1367,900250,크리스탈신소재,105064970600.0,1825742779,81293603,1744449176,15306685.0,60.22816373527869,6863.992471263373
1370,036170,클라우드에어,98896997145.0,107263526399,19251282245,88012244154,14050596.0,1.1236731672465292,7038.63360280233
148,317240,TS트릴리온,90173212470.0,41292021880,21225486919,0,10922971.0,inf,8255.37415324091
838,196170,알테오젠,3385366425000.0,263322575666,22017908860,241304666806,386177549.0,14.029427900462899,8766.347069544428
443,900260,로스웰,52785837799.0,1826947396,745564773,1081382623,4791954.0,48.81328465641527,11015.514297299182
1205,123330,제닉,36330000000.0,52724623841,30010669627,22713954214,2671876.0,1.5994573053073955,13597.187893450146
1099,179900,유티아이,183948258250.0,89345628004,31603503661,57742124343,2696303.0,3.1856856730332574,68222.39868812963
1584,900270,헝셩그룹,39280000000.0,1985645698,289555182,1696090516,564634.0,23.15914134856232,69567.18865672276
1167,023810,인팩,145000000000.0,322815112997,204975409240,117839703757,0.0,1.2304851028733734,inf
264,005250,녹십자홀딩스,1366169500500.0,3323421561069,1633840402924,1689581158145,0.0,0.8085847157528229,inf
724,253840,수젠텍,214675378200.0,77012123641,8206624480,68805499161,0.0,3.1200322767468744,inf
