,Code,Name,Close,Stocks,Marcap,Assets,Liabilities,Equity,Profit,P/E
1165,024810,이화전기,1720.0,83463623.0,143557431560.0,316486818905,68265647322,248221171583,27854846650,0.5783448311216973
1206,015860,일진홀딩스,6290.0,49347483.0,310395668070.0,1290634824319,757822473476,532812350843,9551693931,0.5825609477312249
546,003610,방림,2680.0,42314090.0,113401761200.0,242252172061,47938302476,194313869585,4042423715,0.5836009618983679
986,014440,영보화학,4340.0,20000000.0,86800000000.0,172360309920,23736978513,148623331407,627484292,0.5840267418195675
810,002310,아세아제지,44800.0,8956502.0,401251289600.0,957717326625,271322952851,686394373774,26718386321,0.5845783487323786
607,006660,삼성공조,16200.0,8126314.0,131646286800.0,265591398348,40538460665,225052937683,1283270806,0.5849569801458506
876,095910,에스에너지,4245.0,19396669.0,82338859905.0,365408347639,224737707590,140670640049,27649490,0.5853308115774464
1627,011210,현대위아,77900.0,27195083.0,2118496965700.0,7678180000000,4061155000000,3617025000000,38339000000,0.5857014993537507
126,018670,SK가스,129000.0,9230244.0,1190701476000.0,5027109811154,2995042789831,2032067021323,112913040356,0.5859558092846664
6,001460,BYC,434500.0,624615.0,271395217500.0,682555190416,219423912313,463131278103,4512421117,0.5860006230018477
335,006650,대한유화,181000.0,6500000.0,1176500000000.0,2408250539684,402962967666,2005287572018,58443868259,0.5866988936734104
472,012700,리드코프,9670.0,26446135.0,255734125450.0,1245453880699,809878362191,435575518508,15223989985,0.5871177662279544
922,109960,에이프로젠 H&G,741.0,178695217.0,132413155797.0,230382009890,5597984833,224784025057,271623875,0.5890683546725489
1133,053350,이니텍,6030.0,19790916.0,119339223480.0,246564269688,44317142735,202247126953,1762239776,0.5900663474331238
994,012160,영흥,1075.0,101310372.0,108908649900.0,515978025538,331542239780,184435785758,2126216681,0.5904963044585073
338,001790,대한제당,3310.0,89696580.0,296895679800.0,1158158401000,655481475000,502676926000,9538052000,0.5906292181789939
466,002270,롯데푸드,377500.0,1209055.0,456418262500.0,1236657303341,467234854040,769422449301,13551785837,0.5931959262621515
44,089470,HDC현대EP,5650.0,31900000.0,180235000000.0,587278989535,284030106941,303248882594,6103456758,0.5943467901951177
627,002450,삼익악기,1800.0,90530915.0,162955647000.0,599037695141,325942425341,273095269800,39735266533,0.5966988996892542
592,093190,빅솔론,5730.0,19238905.0,110238925650.0,206385608278,21676921105,184708687173,8615280834,0.5968258847876988
1633,227840,현대코퍼레이션홀딩스,12600.0,9100836.0,114670533600.0,233468308688,41443565827,192024742861,6910270769,0.5971654063508159
636,010960,삼호개발,5150.0,25000000.0,128750000000.0,303066458757,87981439035,215085019722,1962859303,0.5986004983815746
809,183190,아세아시멘트,133000.0,3895809.0,518142597000.0,1958186170278,1101326940747,856859229531,38194979343,0.6046997909838752
22,068790,DMS,6450.0,24573061.0,158496243450.0,378975744314,118662348721,260313395593,10427213478,0.6088670277184233
1539,009540,한국조선해양,102500.0,70773116.0,7254244390000.0,25566943393000,13655220586000,11911722807000,0,0.609000436589827
159,051390,YW,3955.0,11355368.0,44910480440.0,114996919679,41811458550,73185461129,641015948,0.6136530363706906
21,375500,DL이앤씨,131500.0,19358738.0,2545674047000.0,8302981312191,4157486262139,4145495050052,115700203936,0.6140820375525639
1408,009410,태영건설,10800.0,38899098.0,420110258400.0,3878036110250,3194798409637,683237700613,11122111318,0.6148815529691608
379,084670,동양고속,20750.0,2895569.0,60083056750.0,172894128086,75305953148,97588174938,4517190367,0.6156796844307432
579,100220,비상교육,9280.0,12996741.0,120609756480.0,254073089017,58181805835,195891283182,5231277791,0.6156974139984732
1348,049430,코메론,11650.0,9048000.0,105409200000.0,190108791332,19064119916,171044671416,4801421848,0.6162670788126039
741,115570,스타플렉스,4400.0,7984508.0,35131835200.0,120093863563,63092632006,57001231557,2545580280,0.6163346692758546
1041,072470,우리산업홀딩스,7650.0,18887341.0,144488158650.0,441816037846,208562647811,233253390035,2736624118,0.619447197008881
1654,298040,효성중공업,67100.0,9324548.0,625677170800.0,3844816068085,2835460754292,1009355313793,32146468981,0.6198780174335267
386,006040,동원산업,235000.0,3677641.0,864245635000.0,3232031521120,1839934482009,1392097039111,43529722717,0.6208228382928761
1178,049070,인탑스,21750.0,17200000.0,374100000000.0,743155698329,141486321896,601669376433,16791645458,0.6217700528782997
1327,053210,스카이라이프,9990.0,47821966.0,477741440340.0,943387773206,175328240559,768059532647,21349990051,0.6220109510177382
802,002790,아모레G,49400.0,82458180.0,4073434092000.0,7995345594190,1452720090123,6542625504067,142848743797,0.6225993050447238
1002,080520,오디텍,6600.0,11746609.0,77527619400.0,137109392298,12629894721,124479497577,1460793772,0.6228143662938814
211,014280,금강공업,7880.0,29329357.0,231115333160.0,813857481777,442956156845,370901324932,5283030476,0.6231181115418556
462,280360,롯데제과,126500.0,6416717.0,811714700500.0,2635982102511,1333320555276,1302661547235,15274880766,0.6231201820787045
264,090350,노루페인트,10650.0,20000000.0,213000000000.0,710766099189,370127379800,340638719389,6053444436,0.6252959158079734
1451,038950,파인디지털,5780.0,10210765.0,59018221700.0,107285135607,12988621924,94296513683,625263580,0.6258791486014392
297,000490,대동,9890.0,23728210.0,234671996900.0,1087001477982,712502655017,374498822965,17305649296,0.6266294645255321
1053,010400,우진아이엔에스,7940.0,7622000.0,60518680000.0,116782921256,20302391496,96480529760,36720306,0.6272631395219652
293,019680,대교,4200.0,84702850.0,355751970000.0,845770398574,278870411021,566899987553,490719866,0.6275392094037406
1542,054040,한국컴퓨터,4050.0,16071290.0,65088724500.0,134673656970,30976935696,103696721274,869723604,0.6276835342557718
638,004450,삼화왕관,43450.0,2154379.0,93607767550.0,251784467362,102852038518,148932428844,2418259697,0.628525085346254
1609,000720,현대건설,50600.0,111355765.0,5634601709000.0,18377638000000,9418013000000,8959625000000,84934000000,0.6288881185317465
370,102260,동성케미컬,5460.0,49689728.0,271305914880.0,776379716137,345435005543,430944710594,11404517098,0.6295608420533596
337,084010,대한제강,16500.0,24646734.0,406671111000.0,1014394725961,369672371934,644722354027,56349520299,0.6307693667822928
1367,056360,코위버,7900.0,9796800.0,77394720000.0,144892732681,22732996378,122159736303,220764065,0.6335534304693758
1597,002680,한탑,1360.0,28269988.0,38447183680.0,145110596783,84451976626,60658620157,38455718,0.6338288536812884
1180,017250,인터엠,1345.0,21045467.0,28306153115.0,86298302018,41765735703,44532566315,808751724,0.6356281583858682
79,058850,KTcs,2640.0,42685000.0,112688400000.0,357023189198,180000490364,177022698834,6092686926,0.6365759913403626
608,028260,삼성물산,116000.0,186887081.0,21678901396000.0,55205837718204,21221628567733,33984209150471,333849377311,0.637911016260902
364,001230,동국제강,16000.0,95432737.0,1526923792000.0,5875757481287,3484722624001,2391034857286,147864596284,0.6386037356783542
1204,103590,일진전기,5500.0,37080390.0,203942145000.0,894389663607,577383250848,317006412759,0,0.643337600728741
644,038540,상상인,8740.0,55328313.0,483569455620.0,4337432628490,3588148610191,749284018299,40715261610,0.6453753767733943
1175,034590,인천도시가스,28350.0,4374754.0,124024275900.0,342420012889,151325540701,191094472188,1113830598,0.6490207407882741
1459,036580,팜스코,6010.0,36727943.0,220734937430.0,1059133659823,719568015287,339565644536,14404709341,0.6500508546193582
56,024840,KBI메탈,1955.0,32950848.0,64418907840.0,243014193288,144977567737,98036625551,203401344,0.657090219884082
202,043650,국순당,8390.0,17858304.0,149831170560.0,247878141555,19920350678,227957790877,4481464518,0.6572759368458915
673,035890,서희건설,1800.0,229808457.0,413655222600.0,1384111417706,755096580369,629014837337,57501293799,0.6576239510521764
1143,080010,이상네트웍스,8250.0,9015000.0,74373750000.0,153750835863,40696606532,113054229331,2747352346,0.6578590685205473
726,035610,솔본,5030.0,27345997.0,137550364910.0,243073814060,34010433997,209063380063,2139538716,0.6579361955620827
1403,023160,태광,10850.0,26500000.0,287525000000.0,480160134761,44495586964,435664547797,3527109376,0.6599687797731333
358,067990,도이치모터스,7700.0,29623706.0,228102536200.0,1105743805503,760300306959,345443498544,14104247709,0.6603179308958568
841,013310,아진산업,3595.0,38806582.0,139509662290.0,659314244314,448158055443,211156188871,881565762,0.6606941668909811
1634,126560,현대퓨처넷,4600.0,112876596.0,519232341600.0,1008796720510,223916526694,784880193816,8820746969,0.6615434377004091
368,005960,동부건설,14500.0,22738844.0,329713238000.0,1123866629730,625605446838,498261182892,35831203105,0.66172772297108
684,003080,성보화학,4600.0,20020000.0,92092000000.0,159721555701,20727265361,138994290340,983348509,0.6625595898560275
1546,161390,한국타이어앤테크놀로지,41900.0,123875069.0,5190365391100.0,11362654085814,3529774659489,7832879426325,161558098599,0.6626382341155475
367,007590,동방아그로,7550.0,13617577.0,102812706350.0,200890412362,46016104253,154874308109,2934932480,0.663846105950903
423,210540,디와이파워,12650.0,11041708.0,139677606200.0,345479452112,135447846765,210031605347,8399736797,0.6650313697752017
1437,004870,티웨이홀딩스,1190.0,77468680.0,92187729200.0,798570229939,660102245901,138467984038,31991275441,0.6657692739622811
1247,038010,제일테크노스,5490.0,9000000.0,49410000000.0,154632316471,80483096889,74149219582,1358496000,0.6663590025429541
623,002810,삼영무역,15900.0,18466948.0,293624473200.0,548635337720,109608873990,439026463730,12290695140,0.6688081413255721
924,003060,에이프로젠제약,1000.0,398575767.0,398575767000.0,612585868749,16829413842,595756454907,1589237429,0.6690246722752157
892,069510,에스텍,9840.0,10910000.0,107354400000.0,240089033494,79783753154,160305280340,70970761,0.6696872353319013
740,099440,스맥,1565.0,30734609.0,48099663085.0,200675504119,129137253631,71538250488,2724665542,0.6723628654165698
1015,031510,오스템,2800.0,28000000.0,78400000000.0,217836548717,101239594718,116596953999,1364113460,0.6724017850472527
60,044180,KD,1350.0,21713845.0,29313690750.0,181564705080,138048309229,43516395851,1536168973,0.6736240485165633
1173,037330,인지디스플레,3205.0,43885224.0,140652142920.0,489476608945,281152965261,208323643684,7034704104,0.6751616880000001
330,140520,대창스틸,3230.0,21109243.0,68182854890.0,257767974912,156952742746,100815232166,3403166190,0.6763150113837134
1400,014580,태경비케이,5380.0,27583100.0,148397078000.0,306141456643,87197711463,218943745180,4253158526,0.6777863321831754
762,006880,신송홀딩스,5450.0,11828858.0,64467276100.0,265836356627,171450916942,94385439685,3347519937,0.6830214100305274
1615,079430,현대리바트,16150.0,20535282.0,331644804300.0,838550049801,353131487827,485418561974,919628117,0.6832140966166094
1666,079980,휴비스,9650.0,34500000.0,332925000000.0,867196176515,380947906102,486248270413,7411230157,0.684681098643758
1496,002230,피에스텍,4830.0,19669243.0,95002443690.0,159506378067,21127189268,138379188799,2110855247,0.6865370762361814
1042,073560,우리손에프앤지,2315.0,69237643.0,160285143545.0,432373863521,198925254777,233448608744,17674224078,0.6865971247691987
704,033530,세종공업,10300.0,27820961.0,286555898300.0,1215373270573,798954148354,416419122219,13952898946,0.6881429862610793
1529,017890,한국알콜,13200.0,21605760.0,285196032000.0,544444654139,132115872174,412328781965,15177687103,0.6916714148376101
1344,007810,코리아써키트,16950.0,23620751.0,400371729450.0,917358730015,341581558260,575777171755,1439633590,0.6953588108219805
1587,007770,한일화학,18500.0,3510000.0,64935000000.0,165893673575,72541838261,93351835314,946208277,0.6955942513779553
158,040300,YTN,3205.0,42000000.0,134610000000.0,297514536897,104062018250,193452518647,5800127067,0.6958296585718167
617,009300,삼아제약,18250.0,6370000.0,116252500000.0,181861968848,14921240136,166940728712,164915874,0.6963699086311917
81,003550,LG,93500.0,157300993.0,14707642845500.0,24005975000000,2935836000000,21070139000000,1001079000000,0.6980325495479646
310,108380,대양전기공업,16200.0,9567333.0,154990794600.0,270895604822,48919668204,221975936618,1973384849,0.6982324163664856
1616,012330,현대모비스,252500.0,94793094.0,23935256235000.0,49525787000000,15311295000000,34214492000000,669611000000,0.6995648579262845
302,078140,대봉엘에스,8380.0,11086579.0,92905532020.0,153182487124,20529651374,132652835750,2956324807,0.7003659702766664
667,093920,서원인텍,6280.0,18600000.0,116808000000.0,189860085319,23485276765,166374808554,3256709983,0.702077441982978
1576,045100,한양이엔지,15000.0,18000000.0,270000000000.0,534939929466,150986571075,383953358391,10368761906,0.703210413711357
140,100840,SNT에너지,22900.0,7506711.0,171903681900.0,326164178210,82297175026,243867003184,3349707420,0.7049075096490074
95,108670,LX하우시스,67700.0,8967670.0,607111259000.0,2455561000000,1594468000000,861093000000,13930000000,0.705047258542341
630,032750,삼진,9950.0,6000000.0,59700000000.0,104432243226,19939161650,84493081576,1526808280,0.7065667257774345
594,072950,빛샘전자,7320.0,6230859.0,45609887880.0,80758027376,16260392056,64497635320,1505091084,0.7071559701950326
882,214310,에스엘바이오닉스,799.0,42063813.0,33608986587.0,73440749300,25955948989,47484800311,3039675411,0.7077840986353348
962,004250,NPC,5910.0,36720000.0,217015200000.0,487505468847,181250517656,306254951191,7108104956,0.7086096050236771
1045,101170,우림피티에스,4080.0,13500000.0,55080000000.0,90723657274,13087724733,77635932541,1129657573,0.7094652977976651
1540,000970,한국주철관,9590.0,22800500.0,218656795000.0,388830435995,81009844078,307820591917,17727772776,0.7103384268033572
38,001250,GS글로벌,2615.0,82533764.0,215825792860.0,1136030910961,832580344212,303450566749,8427391996,0.7112387206003175
679,136490,선진,12500.0,23779604.0,297245050000.0,1199590039587,781858042105,417731997482,20526830580,0.7115687852300763
303,001680,대상,23800.0,34648025.0,824622995000.0,2706966465023,1551507322455,1155459142568,30288885588,0.7136755984008929
1324,083550,케이엠,8080.0,10755114.0,86901321120.0,168543338492,46797591470,121745747022,2419401251,0.7137934855687118
814,127710,아시아경제,3645.0,25508734.0,92979335430.0,228159129797,98247819620,129911310177,11174739854,0.7157139382500156
1581,024740,한일단조,2565.0,29891328.0,76671256320.0,236824154183,129706326456,107117827727,1392833184,0.7157656008055354
240,091590,남화토건,8900.0,11740000.0,104486000000.0,180898790007,35056563868,145842226139,2052725133,0.7164317411091626
1410,007980,태평양물산,2435.0,48149587.0,117244244345.0,759093784415,595649198215,163444586200,7173212491,0.71733329974927
